67,LIGHT,lightLeft,511,lightCneter,483,lightRight,412
68,MAGNETOMETER,x,67.16,y,-162.84,z,176.64
67,ACCELEROMETER,x,0.29,y,-0.49,z,-9.44
67,BOTTOMINFRARED,edgeLeft,655,lineLeft,669,lineCenter,783,lineRight,653,edgeRight,572
67,LIGHT,lightLeft,498,lightCneter,476,lightRight,413
66,MAGNETOMETER,x,67.16,y,-162.84,z,176.64
67,ACCELEROMETER,x,0.29,y,-0.48,z,-9.35
68,BOTTOMINFRARED,edgeLeft,651,lineLeft,670,lineCenter,784,lineRight,653,edgeRight,571
67,LIGHT,lightLeft,488,lightCneter,474,lightRight,419
68,MAGNETOMETER,x,65.32,y,-163.76,z,176.64
68,ACCELEROMETER,x,0.33,y,-0.48,z,-9.35
66,BOTTOMINFRARED,edgeLeft,658,lineLeft,669,lineCenter,784,lineRight,654,edgeRight,571
68,LIGHT,lightLeft,484,lightCneter,480,lightRight,425
67,MAGNETOMETER,x,65.32,y,-163.76,z,175.72
67,ACCELEROMETER,x,0.29,y,-0.47,z,-9.48
68,BOTTOMINFRARED,edgeLeft,655,lineLeft,669,lineCenter,782,lineRight,654,edgeRight,571
67,LIGHT,lightLeft,484,lightCneter,494,lightRight,431
67,MAGNETOMETER,x,65.32,y,-161.92,z,176.64
67,ACCELEROMETER,x,0.34,y,-0.49,z,-9.34
67,BOTTOMINFRARED,edgeLeft,650,lineLeft,667,lineCenter,785,lineRight,652,edgeRight,572
67,LIGHT,lightLeft,493,lightCneter,503,lightRight,437
67,MAGNETOMETER,x,61.64,y,-161.92,z,179.40
68,ACCELEROMETER,x,0.32,y,-0.50,z,-9.34
68,BOTTOMINFRARED,edgeLeft,655,lineLeft,669,lineCenter,784,lineRight,653,edgeRight,574
68,LIGHT,lightLeft,508,lightCneter,514,lightRight,438
68,MAGNETOMETER,x,63.48,y,-161.92,z,178.48
67,ACCELEROMETER,x,0.28,y,-0.47,z,-9.38
67,BOTTOMINFRARED,edgeLeft,662,lineLeft,670,lineCenter,783,lineRight,654,edgeRight,571
67,LIGHT,lightLeft,518,lightCneter,521,lightRight,437
68,MAGNETOMETER,x,66.24,y,-162.84,z,176.64
67,ACCELEROMETER,x,0.30,y,-0.47,z,-9.41
67,BOTTOMINFRARED,edgeLeft,655,lineLeft,668,lineCenter,783,lineRight,654,edgeRight,571
67,LIGHT,lightLeft,530,lightCneter,522,lightRight,433
66,MAGNETOMETER,x,67.16,y,-164.68,z,173.88
67,ACCELEROMETER,x,0.33,y,-0.46,z,-9.43
68,BOTTOMINFRARED,edgeLeft,650,lineLeft,670,lineCenter,783,lineRight,655,edgeRight,573
67,LIGHT,lightLeft,535,lightCneter,517,lightRight,428
68,MAGNETOMETER,x,65.32,y,-161.92,z,175.72
68,ACCELEROMETER,x,0.33,y,-0.51,z,-9.35
66,BOTTOMINFRARED,edgeLeft,660,lineLeft,669,lineCenter,784,lineRight,654,edgeRight,571
68,LIGHT,lightLeft,535,lightCneter,509,lightRight,422
67,MAGNETOMETER,x,67.16,y,-163.76,z,176.64
67,ACCELEROMETER,x,0.28,y,-0.51,z,-9.44
68,BOTTOMINFRARED,edgeLeft,655,lineLeft,670,lineCenter,783,lineRight,654,edgeRight,571
68,LIGHT,lightLeft,530,lightCneter,497,lightRight,418
67,MAGNETOMETER,x,65.32,y,-161.92,z,174.80
67,ACCELEROMETER,x,0.32,y,-0.46,z,-9.37
67,BOTTOMINFRARED,edgeLeft,650,lineLeft,670,lineCenter,784,lineRight,654,edgeRight,571
66,LIGHT,lightLeft,520,lightCneter,487,lightRight,417
67,MAGNETOMETER,x,66.24,y,-160.08,z,174.80
68,ACCELEROMETER,x,0.26,y,-0.50,z,-9.39
68,BOTTOMINFRARED,edgeLeft,656,lineLeft,670,lineCenter,782,lineRight,656,edgeRight,571
68,LIGHT,lightLeft,503,lightCneter,480,lightRight,415
68,MAGNETOMETER,x,68.08,y,-161.00,z,174.80
67,ACCELEROMETER,x,0.29,y,-0.51,z,-9.37
67,BOTTOMINFRARED,edgeLeft,662,lineLeft,671,lineCenter,783,lineRight,654,edgeRight,572
67,LIGHT,lightLeft,494,lightCneter,479,lightRight,417
68,MAGNETOMETER,x,67.16,y,-163.76,z,174.80
67,ACCELEROMETER,x,0.30,y,-0.49,z,-9.33
67,BOTTOMINFRARED,edgeLeft,655,lineLeft,669,lineCenter,783,lineRight,656,edgeRight,573
67,LIGHT,lightLeft,487,lightCneter,481,lightRight,424
66,MAGNETOMETER,x,66.24,y,-162.84,z,175.72
67,ACCELEROMETER,x,0.32,y,-0.54,z,-9.37
68,BOTTOMINFRARED,edgeLeft,658,lineLeft,670,lineCenter,783,lineRight,653,edgeRight,572
67,LIGHT,lightLeft,487,lightCneter,487,lightRight,428
68,MAGNETOMETER,x,66.24,y,-163.76,z,174.80
68,ACCELEROMETER,x,0.33,y,-0.50,z,-9.43
67,BOTTOMINFRARED,edgeLeft,655,lineLeft,670,lineCenter,783,lineRight,654,edgeRight,573
68,LIGHT,lightLeft,490,lightCneter,498,lightRight,434
67,MAGNETOMETER,x,67.16,y,-165.60,z,174.80
67,ACCELEROMETER,x,0.34,y,-0.49,z,-9.42
67,BOTTOMINFRARED,edgeLeft,654,lineLeft,669,lineCenter,784,lineRight,653,edgeRight,572
68,LIGHT,lightLeft,500,lightCneter,508,lightRight,441
67,MAGNETOMETER,x,69.00,y,-161.00,z,175.72
67,ACCELEROMETER,x,0.29,y,-0.51,z,-9.47
68,BOTTOMINFRARED,edgeLeft,658,lineLeft,669,lineCenter,784,lineRight,653,edgeRight,572
66,LIGHT,lightLeft,510,lightCneter,517,lightRight,441
67,MAGNETOMETER,x,65.32,y,-164.68,z,176.64
68,ACCELEROMETER,x,0.29,y,-0.49,z,-9.40
67,BOTTOMINFRARED,edgeLeft,655,lineLeft,669,lineCenter,784,lineRight,653,edgeRight,571
68,LIGHT,lightLeft,523,lightCneter,524,lightRight,436
68,MAGNETOMETER,x,64.40,y,-162.84,z,173.88
66,ACCELEROMETER,x,0.33,y,-0.49,z,-9.41
67,BOTTOMINFRARED,edgeLeft,654,lineLeft,669,lineCenter,783,lineRight,654,edgeRight,573
67,LIGHT,lightLeft,531,lightCneter,523,lightRight,433
67,MAGNETOMETER,x,65.32,y,-162.84,z,175.72
68,ACCELEROMETER,x,0.28,y,-0.50,z,-9.42
67,BOTTOMINFRARED,edgeLeft,654,lineLeft,670,lineCenter,783,lineRight,654,edgeRight,572
67,LIGHT,lightLeft,537,lightCneter,519,lightRight,429
67,MAGNETOMETER,x,65.32,y,-164.68,z,173.88
68,ACCELEROMETER,x,0.34,y,-0.51,z,-9.37
68,BOTTOMINFRARED,edgeLeft,658,lineLeft,671,lineCenter,784,lineRight,653,edgeRight,571
67,LIGHT,lightLeft,538,lightCneter,512,lightRight,424
68,MAGNETOMETER,x,66.24,y,-162.84,z,172.96
66,ACCELEROMETER,x,0.29,y,-0.51,z,-9.50
66,BOTTOMINFRARED,edgeLeft,656,lineLeft,668,lineCenter,784,lineRight,653,edgeRight,574
68,LIGHT,lightLeft,530,lightCneter,499,lightRight,419
66,MAGNETOMETER,x,64.40,y,-161.92,z,175.72
68,ACCELEROMETER,x,0.32,y,-0.49,z,-9.35
68,BOTTOMINFRARED,edgeLeft,660,lineLeft,669,lineCenter,783,lineRight,653,edgeRight,573
67,LIGHT,lightLeft,521,lightCneter,489,lightRight,414
68,MAGNETOMETER,x,65.32,y,-161.92,z,178.48
67,ACCELEROMETER,x,0.30,y,-0.50,z,-9.40
68,BOTTOMINFRARED,edgeLeft,657,lineLeft,669,lineCenter,784,lineRight,653,edgeRight,571
67,LIGHT,lightLeft,507,lightCneter,478,lightRight,409
68,MAGNETOMETER,x,65.32,y,-161.92,z,176.64
68,ACCELEROMETER,x,0.29,y,-0.49,z,-9.38
66,BOTTOMINFRARED,edgeLeft,657,lineLeft,670,lineCenter,785,lineRight,653,edgeRight,572
68,LIGHT,lightLeft,495,lightCneter,475,lightRight,411
67,MAGNETOMETER,x,66.24,y,-161.92,z,177.56
66,ACCELEROMETER,x,0.36,y,-0.49,z,-9.43
68,BOTTOMINFRARED,edgeLeft,654,lineLeft,670,lineCenter,784,lineRight,654,edgeRight,572
67,LIGHT,lightLeft,486,lightCneter,474,lightRight,419
67,MAGNETOMETER,x,63.48,y,-163.76,z,174.80
68,ACCELEROMETER,x,0.33,y,-0.51,z,-9.43
67,BOTTOMINFRARED,edgeLeft,653,lineLeft,669,lineCenter,781,lineRight,653,edgeRight,572
67,LIGHT,lightLeft,484,lightCneter,483,lightRight,424
67,MAGNETOMETER,x,69.00,y,-161.92,z,174.80
68,ACCELEROMETER,x,0.33,y,-0.46,z,-9.43
68,BOTTOMINFRARED,edgeLeft,655,lineLeft,668,lineCenter,783,lineRight,654,edgeRight,572
67,LIGHT,lightLeft,483,lightCneter,494,lightRight,430
68,MAGNETOMETER,x,67.16,y,-161.92,z,176.64
66,ACCELEROMETER,x,0.32,y,-0.50,z,-9.41
66,BOTTOMINFRARED,edgeLeft,650,lineLeft,670,lineCenter,784,lineRight,653,edgeRight,571
68,LIGHT,lightLeft,492,lightCneter,502,lightRight,436
66,MAGNETOMETER,x,66.24,y,-161.00,z,174.80
68,ACCELEROMETER,x,0.32,y,-0.49,z,-9.41
68,BOTTOMINFRARED,edgeLeft,651,lineLeft,669,lineCenter,783,lineRight,654,edgeRight,572
67,LIGHT,lightLeft,504,lightCneter,511,lightRight,437
68,MAGNETOMETER,x,65.32,y,-161.00,z,175.72
67,ACCELEROMETER,x,0.33,y,-0.52,z,-9.41
68,BOTTOMINFRARED,edgeLeft,656,lineLeft,670,lineCenter,784,lineRight,653,edgeRight,574
67,LIGHT,lightLeft,517,lightCneter,518,lightRight,435
68,MAGNETOMETER,x,65.32,y,-162.84,z,173.88
68,ACCELEROMETER,x,0.28,y,-0.49,z,-9.32
66,BOTTOMINFRARED,edgeLeft,652,lineLeft,669,lineCenter,783,lineRight,654,edgeRight,574
68,LIGHT,lightLeft,525,lightCneter,520,lightRight,431
66,MAGNETOMETER,x,66.24,y,-163.76,z,173.88
66,ACCELEROMETER,x,0.31,y,-0.48,z,-9.41
68,BOTTOMINFRARED,edgeLeft,657,lineLeft,669,lineCenter,784,lineRight,653,edgeRight,572
66,LIGHT,lightLeft,533,lightCneter,517,lightRight,426
68,MAGNETOMETER,x,68.08,y,-161.00,z,173.88
68,ACCELEROMETER,x,0.33,y,-0.51,z,-9.39
67,BOTTOMINFRARED,edgeLeft,654,lineLeft,670,lineCenter,783,lineRight,654,edgeRight,572
68,LIGHT,lightLeft,534,lightCneter,510,lightRight,421
67,MAGNETOMETER,x,66.24,y,-160.08,z,174.80
68,ACCELEROMETER,x,0.35,y,-0.53,z,-9.41
67,BOTTOMINFRARED,edgeLeft,659,lineLeft,671,lineCenter,783,lineRight,654,edgeRight,572
68,LIGHT,lightLeft,530,lightCneter,498,lightRight,418
68,MAGNETOMETER,x,65.32,y,-162.84,z,175.72
66,ACCELEROMETER,x,0.36,y,-0.54,z,-9.41
67,BOTTOMINFRARED,edgeLeft,657,lineLeft,672,lineCenter,785,lineRight,654,edgeRight,570
66,LIGHT,lightLeft,520,lightCneter,487,lightRight,415
66,MAGNETOMETER,x,69.00,y,-163.76,z,173.88
68,ACCELEROMETER,x,0.31,y,-0.53,z,-9.37
68,BOTTOMINFRARED,edgeLeft,653,lineLeft,671,lineCenter,785,lineRight,654,edgeRight,572
68,LIGHT,lightLeft,507,lightCneter,481,lightRight,414
68,MAGNETOMETER,x,69.00,y,-162.84,z,174.80
67,ACCELEROMETER,x,0.28,y,-0.51,z,-9.44
67,BOTTOMINFRARED,edgeLeft,659,lineLeft,669,lineCenter,783,lineRight,655,edgeRight,574
67,LIGHT,lightLeft,496,lightCneter,479,lightRight,417
68,MAGNETOMETER,x,69.00,y,-162.84,z,172.96
67,ACCELEROMETER,x,0.31,y,-0.54,z,-9.44
67,BOTTOMINFRARED,edgeLeft,655,lineLeft,669,lineCenter,783,lineRight,653,edgeRight,573
68,LIGHT,lightLeft,487,lightCneter,480,lightRight,422
66,MAGNETOMETER,x,65.32,y,-163.76,z,175.72
67,ACCELEROMETER,x,0.30,y,-0.50,z,-9.46
68,BOTTOMINFRARED,edgeLeft,652,lineLeft,670,lineCenter,784,lineRight,654,edgeRight,572
66,LIGHT,lightLeft,486,lightCneter,485,lightRight,427
68,MAGNETOMETER,x,67.16,y,-161.92,z,176.64
68,ACCELEROMETER,x,0.28,y,-0.48,z,-9.33
67,BOTTOMINFRARED,edgeLeft,660,lineLeft,669,lineCenter,783,lineRight,654,edgeRight,572
68,LIGHT,lightLeft,488,lightCneter,492,lightRight,433
67,MAGNETOMETER,x,65.32,y,-163.76,z,174.80
67,ACCELEROMETER,x,0.28,y,-0.47,z,-9.35
67,BOTTOMINFRARED,edgeLeft,654,lineLeft,670,lineCenter,783,lineRight,653,edgeRight,572
68,LIGHT,lightLeft,498,lightCneter,505,lightRight,437
67,MAGNETOMETER,x,64.40,y,-159.16,z,175.72
67,ACCELEROMETER,x,0.30,y,-0.49,z,-9.46
68,BOTTOMINFRARED,edgeLeft,652,lineLeft,672,lineCenter,783,lineRight,653,edgeRight,571
66,LIGHT,lightLeft,507,lightCneter,513,lightRight,440
67,MAGNETOMETER,x,66.24,y,-161.92,z,173.88
68,ACCELEROMETER,x,0.32,y,-0.51,z,-9.41
67,BOTTOMINFRARED,edgeLeft,656,lineLeft,669,lineCenter,785,lineRight,654,edgeRight,574
68,LIGHT,lightLeft,520,lightCneter,521,lightRight,437
68,MAGNETOMETER,x,68.08,y,-164.68,z,175.72
67,ACCELEROMETER,x,0.28,y,-0.50,z,-9.38
67,BOTTOMINFRARED,edgeLeft,656,lineLeft,670,lineCenter,784,lineRight,653,edgeRight,574
67,LIGHT,lightLeft,527,lightCneter,523,lightRight,433
68,MAGNETOMETER,x,67.16,y,-162.84,z,174.80
67,ACCELEROMETER,x,0.33,y,-0.49,z,-9.42
67,BOTTOMINFRARED,edgeLeft,651,lineLeft,669,lineCenter,785,lineRight,654,edgeRight,573
67,LIGHT,lightLeft,537,lightCneter,520,lightRight,430
66,MAGNETOMETER,x,65.32,y,-163.76,z,173.88
68,ACCELEROMETER,x,0.34,y,-0.50,z,-9.36
68,BOTTOMINFRARED,edgeLeft,657,lineLeft,669,lineCenter,784,lineRight,655,edgeRight,572
67,LIGHT,lightLeft,537,lightCneter,511,lightRight,423
68,MAGNETOMETER,x,66.24,y,-163.76,z,174.80
67,ACCELEROMETER,x,0.31,y,-0.52,z,-9.29
67,BOTTOMINFRARED,edgeLeft,659,lineLeft,670,lineCenter,783,lineRight,654,edgeRight,571
68,LIGHT,lightLeft,532,lightCneter,500,lightRight,418
67,MAGNETOMETER,x,66.24,y,-161.00,z,177.56
67,ACCELEROMETER,x,0.29,y,-0.55,z,-9.37
67,BOTTOMINFRARED,edgeLeft,656,lineLeft,670,lineCenter,784,lineRight,653,edgeRight,572
68,LIGHT,lightLeft,520,lightCneter,489,lightRight,413
67,MAGNETOMETER,x,66.24,y,-160.08,z,175.72
67,ACCELEROMETER,x,0.28,y,-0.50,z,-9.42
68,BOTTOMINFRARED,edgeLeft,652,lineLeft,670,lineCenter,786,lineRight,653,edgeRight,572
66,LIGHT,lightLeft,510,lightCneter,481,lightRight,410
68,MAGNETOMETER,x,65.32,y,-163.76,z,176.64
68,ACCELEROMETER,x,0.30,y,-0.50,z,-9.38
67,BOTTOMINFRARED,edgeLeft,650,lineLeft,670,lineCenter,784,lineRight,654,edgeRight,572
68,LIGHT,lightLeft,499,lightCneter,475,lightRight,408
67,MAGNETOMETER,x,64.40,y,-161.92,z,177.56
66,ACCELEROMETER,x,0.27,y,-0.50,z,-9.41
67,BOTTOMINFRARED,edgeLeft,652,lineLeft,670,lineCenter,784,lineRight,653,edgeRight,574
67,LIGHT,lightLeft,491,lightCneter,472,lightRight,415
67,MAGNETOMETER,x,67.16,y,-162.84,z,174.80
68,ACCELEROMETER,x,0.30,y,-0.52,z,-9.32
67,BOTTOMINFRARED,edgeLeft,655,lineLeft,669,lineCenter,784,lineRight,652,edgeRight,572
67,LIGHT,lightLeft,484,lightCneter,477,lightRight,422
67,MAGNETOMETER,x,67.16,y,-162.84,z,175.72
68,ACCELEROMETER,x,0.30,y,-0.48,z,-9.37
68,BOTTOMINFRARED,edgeLeft,649,lineLeft,669,lineCenter,784,lineRight,656,edgeRight,574
67,LIGHT,lightLeft,482,lightCneter,489,lightRight,430
68,MAGNETOMETER,x,64.40,y,-161.92,z,178.48
67,ACCELEROMETER,x,0.28,y,-0.51,z,-9.44
66,BOTTOMINFRARED,edgeLeft,655,lineLeft,671,lineCenter,783,lineRight,654,edgeRight,572
68,LIGHT,lightLeft,491,lightCneter,501,lightRight,433
67,MAGNETOMETER,x,68.08,y,-164.68,z,175.72
67,ACCELEROMETER,x,0.30,y,-0.50,z,-9.43
68,BOTTOMINFRARED,edgeLeft,652,lineLeft,670,lineCenter,784,lineRight,655,edgeRight,571
67,LIGHT,lightLeft,502,lightCneter,509,lightRight,436
67,MAGNETOMETER,x,64.40,y,-162.84,z,173.88
67,ACCELEROMETER,x,0.30,y,-0.47,z,-9.33
68,BOTTOMINFRARED,edgeLeft,659,lineLeft,669,lineCenter,786,lineRight,654,edgeRight,571
67,LIGHT,lightLeft,512,lightCneter,516,lightRight,435
68,MAGNETOMETER,x,69.00,y,-161.92,z,172.96
68,ACCELEROMETER,x,0.33,y,-0.50,z,-9.47
66,BOTTOMINFRARED,edgeLeft,650,lineLeft,670,lineCenter,783,lineRight,653,edgeRight,572
68,LIGHT,lightLeft,521,lightCneter,519,lightRight,431
67,MAGNETOMETER,x,67.16,y,-161.92,z,175.72
66,ACCELEROMETER,x,0.30,y,-0.46,z,-9.52
68,BOTTOMINFRARED,edgeLeft,655,lineLeft,670,lineCenter,785,lineRight,654,edgeRight,572
66,LIGHT,lightLeft,531,lightCneter,518,lightRight,427
67,MAGNETOMETER,x,67.16,y,-161.92,z,173.88
68,ACCELEROMETER,x,0.27,y,-0.46,z,-9.47
67,BOTTOMINFRARED,edgeLeft,658,lineLeft,670,lineCenter,785,lineRight,653,edgeRight,572
68,LIGHT,lightLeft,534,lightCneter,512,lightRight,421
67,MAGNETOMETER,x,66.24,y,-163.76,z,176.64
68,ACCELEROMETER,x,0.29,y,-0.50,z,-9.37
68,BOTTOMINFRARED,edgeLeft,656,lineLeft,671,lineCenter,785,lineRight,654,edgeRight,573
68,LIGHT,lightLeft,530,lightCneter,501,lightRight,417
68,MAGNETOMETER,x,69.00,y,-161.92,z,176.64
67,ACCELEROMETER,x,0.33,y,-0.46,z,-9.36
66,BOTTOMINFRARED,edgeLeft,651,lineLeft,669,lineCenter,784,lineRight,653,edgeRight,572
67,LIGHT,lightLeft,522,lightCneter,490,lightRight,415
66,MAGNETOMETER,x,68.08,y,-161.92,z,175.72
67,ACCELEROMETER,x,0.30,y,-0.49,z,-9.47
68,BOTTOMINFRARED,edgeLeft,655,lineLeft,671,lineCenter,786,lineRight,654,edgeRight,571
67,LIGHT,lightLeft,508,lightCneter,482,lightRight,414
68,MAGNETOMETER,x,66.24,y,-159.16,z,175.72
67,ACCELEROMETER,x,0.31,y,-0.53,z,-9.47
68,BOTTOMINFRARED,edgeLeft,652,lineLeft,669,lineCenter,782,lineRight,653,edgeRight,573
67,LIGHT,lightLeft,498,lightCneter,478,lightRight,415
68,MAGNETOMETER,x,67.16,y,-160.08,z,175.72
68,ACCELEROMETER,x,0.33,y,-0.50,z,-9.39
66,BOTTOMINFRARED,edgeLeft,655,lineLeft,671,lineCenter,784,lineRight,654,edgeRight,572
68,LIGHT,lightLeft,490,lightCneter,477,lightRight,419
67,MAGNETOMETER,x,67.16,y,-162.84,z,172.96
66,ACCELEROMETER,x,0.27,y,-0.46,z,-9.38
68,BOTTOMINFRARED,edgeLeft,650,lineLeft,668,lineCenter,784,lineRight,654,edgeRight,572
66,LIGHT,lightLeft,486,lightCneter,483,lightRight,426
67,MAGNETOMETER,x,66.24,y,-162.84,z,176.64
68,ACCELEROMETER,x,0.32,y,-0.48,z,-9.47
67,BOTTOMINFRARED,edgeLeft,656,lineLeft,669,lineCenter,783,lineRight,655,edgeRight,571
68,LIGHT,lightLeft,489,lightCneter,493,lightRight,430
67,MAGNETOMETER,x,65.32,y,-164.68,z,173.88
68,ACCELEROMETER,x,0.33,y,-0.48,z,-9.49
68,BOTTOMINFRARED,edgeLeft,654,lineLeft,670,lineCenter,783,lineRight,654,edgeRight,572
68,LIGHT,lightLeft,494,lightCneter,502,lightRight,436
68,MAGNETOMETER,x,66.24,y,-161.92,z,175.72
67,ACCELEROMETER,x,0.29,y,-0.46,z,-9.45
66,BOTTOMINFRARED,edgeLeft,650,lineLeft,669,lineCenter,785,lineRight,654,edgeRight,571
67,LIGHT,lightLeft,506,lightCneter,511,lightRight,440
66,MAGNETOMETER,x,67.16,y,-164.68,z,174.80
67,ACCELEROMETER,x,0.33,y,-0.49,z,-9.41
68,BOTTOMINFRARED,edgeLeft,651,lineLeft,669,lineCenter,784,lineRight,653,edgeRight,572
67,LIGHT,lightLeft,516,lightCneter,518,lightRight,438
68,MAGNETOMETER,x,64.40,y,-161.92,z,176.64
67,ACCELEROMETER,x,0.33,y,-0.46,z,-9.38
68,BOTTOMINFRARED,edgeLeft,657,lineLeft,670,lineCenter,783,lineRight,653,edgeRight,571
67,LIGHT,lightLeft,525,lightCneter,523,lightRight,434
68,MAGNETOMETER,x,66.24,y,-160.08,z,178.48
67,ACCELEROMETER,x,0.29,y,-0.49,z,-9.42
66,BOTTOMINFRARED,edgeLeft,657,lineLeft,670,lineCenter,785,lineRight,654,edgeRight,571
68,LIGHT,lightLeft,534,lightCneter,520,lightRight,430
66,MAGNETOMETER,x,65.32,y,-160.08,z,176.64
67,ACCELEROMETER,x,0.31,y,-0.48,z,-9.42
68,BOTTOMINFRARED,edgeLeft,659,lineLeft,669,lineCenter,784,lineRight,654,edgeRight,571
66,LIGHT,lightLeft,537,lightCneter,513,lightRight,423
68,MAGNETOMETER,x,62.56,y,-161.92,z,174.80
68,ACCELEROMETER,x,0.31,y,-0.49,z,-9.42
67,BOTTOMINFRARED,edgeLeft,657,lineLeft,671,lineCenter,784,lineRight,654,edgeRight,574
68,LIGHT,lightLeft,531,lightCneter,501,lightRight,418
67,MAGNETOMETER,x,64.40,y,-161.92,z,174.80
68,ACCELEROMETER,x,0.29,y,-0.52,z,-9.44
67,BOTTOMINFRARED,edgeLeft,659,lineLeft,668,lineCenter,783,lineRight,653,edgeRight,572
68,LIGHT,lightLeft,522,lightCneter,488,lightRight,413
68,MAGNETOMETER,x,64.40,y,-164.68,z,174.80
66,ACCELEROMETER,x,0.32,y,-0.53,z,-9.35
68,BOTTOMINFRARED,edgeLeft,657,lineLeft,669,lineCenter,785,lineRight,654,edgeRight,572
67,LIGHT,lightLeft,509,lightCneter,480,lightRight,408
66,MAGNETOMETER,x,67.16,y,-161.92,z,176.64
68,ACCELEROMETER,x,0.29,y,-0.48,z,-9.41
67,BOTTOMINFRARED,edgeLeft,650,lineLeft,669,lineCenter,784,lineRight,654,edgeRight,573
67,LIGHT,lightLeft,497,lightCneter,474,lightRight,407
68,MAGNETOMETER,x,66.24,y,-161.92,z,175.72
67,ACCELEROMETER,x,0.30,y,-0.50,z,-9.44
67,BOTTOMINFRARED,edgeLeft,650,lineLeft,669,lineCenter,783,lineRight,652,edgeRight,572
67,LIGHT,lightLeft,489,lightCneter,473,lightRight,414
68,MAGNETOMETER,x,63.48,y,-161.92,z,176.64
67,ACCELEROMETER,x,0.25,y,-0.51,z,-9.46
67,BOTTOMINFRARED,edgeLeft,656,lineLeft,669,lineCenter,784,lineRight,653,edgeRight,572
68,LIGHT,lightLeft,482,lightCneter,479,lightRight,420
66,MAGNETOMETER,x,67.16,y,-161.92,z,173.88
68,ACCELEROMETER,x,0.26,y,-0.49,z,-9.41
68,BOTTOMINFRARED,edgeLeft,650,lineLeft,669,lineCenter,784,lineRight,652,edgeRight,572
66,LIGHT,lightLeft,481,lightCneter,488,lightRight,426
68,MAGNETOMETER,x,69.00,y,-161.00,z,172.04
67,ACCELEROMETER,x,0.29,y,-0.53,z,-9.41
67,BOTTOMINFRARED,edgeLeft,656,lineLeft,671,lineCenter,784,lineRight,655,edgeRight,574
68,LIGHT,lightLeft,489,lightCneter,499,lightRight,432
67,MAGNETOMETER,x,63.48,y,-161.92,z,177.56
68,ACCELEROMETER,x,0.32,y,-0.52,z,-9.47
67,BOTTOMINFRARED,edgeLeft,660,lineLeft,670,lineCenter,784,lineRight,655,edgeRight,572
68,LIGHT,lightLeft,503,lightCneter,508,lightRight,436
68,MAGNETOMETER,x,65.32,y,-164.68,z,175.72
66,ACCELEROMETER,x,0.27,y,-0.55,z,-9.33
68,BOTTOMINFRARED,edgeLeft,654,lineLeft,670,lineCenter,784,lineRight,654,edgeRight,573
66,LIGHT,lightLeft,516,lightCneter,517,lightRight,433
67,MAGNETOMETER,x,66.24,y,-163.76,z,175.72
68,ACCELEROMETER,x,0.29,y,-0.51,z,-9.35
67,BOTTOMINFRARED,edgeLeft,653,lineLeft,671,lineCenter,783,lineRight,654,edgeRight,572
68,LIGHT,lightLeft,524,lightCneter,520,lightRight,430
67,MAGNETOMETER,x,65.32,y,-163.76,z,177.56
67,ACCELEROMETER,x,0.33,y,-0.47,z,-9.34
68,BOTTOMINFRARED,edgeLeft,655,lineLeft,671,lineCenter,784,lineRight,654,edgeRight,572
67,LIGHT,lightLeft,534,lightCneter,516,lightRight,425
68,MAGNETOMETER,x,68.08,y,-162.84,z,174.80
68,ACCELEROMETER,x,0.29,y,-0.50,z,-9.40
66,BOTTOMINFRARED,edgeLeft,651,lineLeft,670,lineCenter,784,lineRight,655,edgeRight,572
68,LIGHT,lightLeft,534,lightCneter,507,lightRight,420
66,MAGNETOMETER,x,65.32,y,-162.84,z,174.80
67,ACCELEROMETER,x,0.30,y,-0.47,z,-9.44
68,BOTTOMINFRARED,edgeLeft,652,lineLeft,672,lineCenter,784,lineRight,654,edgeRight,572
67,LIGHT,lightLeft,529,lightCneter,498,lightRight,416
68,MAGNETOMETER,x,66.24,y,-162.84,z,175.72
67,ACCELEROMETER,x,0.27,y,-0.48,z,-9.46
67,BOTTOMINFRARED,edgeLeft,660,lineLeft,672,lineCenter,784,lineRight,654,edgeRight,573
67,LIGHT,lightLeft,521,lightCneter,489,lightRight,416
67,MAGNETOMETER,x,66.24,y,-163.76,z,174.80
67,ACCELEROMETER,x,0.29,y,-0.53,z,-9.37
67,BOTTOMINFRARED,edgeLeft,656,lineLeft,669,lineCenter,784,lineRight,654,edgeRight,573
68,LIGHT,lightLeft,509,lightCneter,480,lightRight,413
67,MAGNETOMETER,x,66.24,y,-161.00,z,172.96
67,ACCELEROMETER,x,0.29,y,-0.49,z,-9.38
68,BOTTOMINFRARED,edgeLeft,653,lineLeft,670,lineCenter,784,lineRight,655,edgeRight,572
66,LIGHT,lightLeft,496,lightCneter,476,lightRight,413
68,MAGNETOMETER,x,64.40,y,-162.84,z,174.80
68,ACCELEROMETER,x,0.30,y,-0.47,z,-9.45
67,BOTTOMINFRARED,edgeLeft,653,lineLeft,669,lineCenter,782,lineRight,654,edgeRight,573
68,LIGHT,lightLeft,487,lightCneter,476,lightRight,417
67,MAGNETOMETER,x,67.16,y,-164.68,z,175.72
66,ACCELEROMETER,x,0.33,y,-0.49,z,-9.43
67,BOTTOMINFRARED,edgeLeft,650,lineLeft,669,lineCenter,785,lineRight,656,edgeRight,572
67,LIGHT,lightLeft,486,lightCneter,479,lightRight,421
67,MAGNETOMETER,x,67.16,y,-163.76,z,174.80
