LA,<,0,l,970,c,795,r,974
LA,<,30,l,970,c,777,r,976
LA,<,60,l,972,c,800,r,975
LA,<,90,l,973,c,829,r,973
LA,<,120,l,975,c,895,r,975
LA,<,150,l,975,c,961,r,975
LA,<,180,l,977,c,968,r,976
LA,<,210,l,976,c,969,r,978
LA,<,240,l,975,c,967,r,979
LA,<,270,l,975,c,957,r,980
LA,<,300,l,975,c,942,r,979
LA,<,330,l,974,c,878,r,977
